customer_id,statement_month,previous_balance,payment_amount,purchases_amount,cash_advances,interest_charged,fees_charged,new_balance,credit_limit,current_balance,utilization_rate,delinquency_status,days_past_due,bureau_score,age,income,geography_region,employment_status,default_flag
C032,2024-01-01,382.29,414.92,102.85,0.0,0.97,0.0,71.19,500.0,71.19,0.1424,0,0,753,33,39304.62,East,salaried,0
C032,2024-02-01,388.27,347.46,43.21,0.0,0.74,0.0,84.75,500.0,84.75,0.1695,0,0,735,33,39304.62,East,salaried,0
C032,2024-03-01,392.67,355.52,89.1,0.0,0.75,0.0,127.0,500.0,127.0,0.254,0,0,749,33,39304.62,East,salaried,0
C033,2023-02-01,124.1,41.74,121.46,159.43,2.73,33.88,399.86,500.0,399.86,0.7997,1,24,603,47,31836.75,South,self-employed,0
C033,2023-03-01,144.48,36.02,85.72,166.4,2.38,16.97,379.92,500.0,379.92,0.7598,1,14,623,47,31836.75,South,self-employed,0
C033,2023-04-01,127.25,37.03,95.42,262.51,2.6,21.34,472.09,500.0,472.09,0.9442,0,0,598,47,31836.75,South,self-employed,0
C033,2023-05-01,170.92,46.08,155.86,102.28,2.08,9.4,394.44,500.0,394.44,0.7889,1,22,614,47,31836.75,South,self-employed,0
C033,2023-06-01,112.25,46.92,114.09,144.88,2.88,21.42,348.6,500.0,348.6,0.6972,0,0,602,47,31836.75,South,self-employed,0
C033,2023-07-01,132.81,43.51,97.76,194.9,3.11,32.42,417.5,500.0,417.5,0.835,0,0,581,47,31836.75,South,self-employed,0
C033,2023-08-01,166.61,35.14,144.58,121.58,1.43,40.08,439.14,500.0,439.14,0.8783,0,0,610,47,31836.75,South,self-employed,0
C033,2023-09-01,160.61,39.46,137.57,140.07,2.34,47.75,448.87,500.0,448.87,0.8977,0,0,595,47,31836.75,South,self-employed,0
C033,2023-10-01,156.81,35.41,101.95,248.66,2.95,34.11,509.07,500.0,509.07,1.0181,1,19,602,47,31836.75,South,self-employed,0
C033,2023-11-01,136.77,52.87,111.69,127.33,2.55,18.01,343.47,500.0,343.47,0.6869,0,0,614,47,31836.75,South,self-employed,0
C033,2023-12-01,142.48,38.7,111.78,190.03,3.0,19.24,427.83,500.0,427.83,0.8557,1,12,612,47,31836.75,South,self-employed,0
C033,2024-01-01,148.25,43.3,124.63,155.24,2.62,24.84,399.86,500.0,399.86,0.7997,1,19,601,47,31836.75,South,self-employed,1
C034,2022-09-01,158.68,181.71,46.05,124.9,0.0,21.03,168.95,500.0,168.95,0.3379,0,0,644,53,32821.0,West,salaried,0
C034,2022-10-01,223.34,135.27,50.31,94.14,0.0,9.35,241.87,500.0,241.87,0.4837,0,0,661,53,32821.0,West,salaried,0
C034,2022-11-01,196.46,153.34,39.33,134.01,0.0,19.22,235.69,500.0,235.69,0.4714,0,0,674,53,32821.0,West,salaried,0
C034,2022-12-01,170.09,110.35,38.12,239.11,0.0,25.67,362.63,500.0,362.63,0.7253,0,0,657,53,32821.0,West,salaried,0
C034,2023-01-01,232.82,167.4,59.86,130.74,0.0,18.03,274.06,500.0,274.06,0.5481,0,0,658,53,32821.0,West,salaried,0
C034,2023-02-01,229.22,119.74,47.92,69.65,0.0,24.43,251.48,500.0,251.48,0.503,0,0,650,53,32821.0,West,salaried,0
C034,2023-03-01,203.73,112.88,67.84,131.35,0.0,18.75,308.8,500.0,308.8,0.6176,1,17,647,53,32821.0,West,salaried,0
C034,2023-04-01,162.24,113.92,40.04,150.0,0.0,11.88,250.24,500.0,250.24,0.5005,0,0,658,53,32821.0,West,salaried,0
C034,2023-05-01,143.11,85.27,55.06,147.1,0.0,11.96,271.96,500.0,271.96,0.5439,0,0,653,53,32821.0,West,salaried,0
C034,2023-06-01,226.76,112.62,41.48,93.98,0.0,21.21,270.8,500.0,270.8,0.5416,0,0,661,53,32821.0,West,salaried,0
C034,2023-07-01,189.98,148.9,54.41,134.23,0.0,16.5,246.22,500.0,246.22,0.4924,0,0,642,53,32821.0,West,salaried,0
C034,2023-08-01,199.95,136.33,54.43,119.7,0.0,19.16,247.33,500.0,247.33,0.4947,1,16,652,53,32821.0,West,salaried,0
C035,2022-11-01,203.88,32.7,84.51,33.29,5.8,7.44,302.23,700.0,302.23,0.4318,1,1,572,47,33392.5,South,self-employed,0
C035,2022-12-01,274.33,38.51,71.67,63.79,4.18,7.34,382.81,700.0,382.81,0.5469,0,0,563,47,33392.5,South,self-employed,0
C035,2023-01-01,246.74,59.43,105.37,36.5,4.66,1.58,335.42,700.0,335.42,0.4792,0,0,586,47,33392.5,South,self-employed,0
C035,2023-02-01,189.47,51.01,127.6,26.82,3.82,7.81,304.51,700.0,304.51,0.435,0,0,555,47,33392.5,South,self-employed,0
C035,2023-03-01,207.98,45.53,111.49,59.8,3.09,6.45,343.28,700.0,343.28,0.4904,1,18,573,47,33392.5,South,self-employed,0
C035,2023-04-01,207.82,27.89,82.92,0.0,6.32,6.22,275.39,700.0,275.39,0.3934,1,25,582,47,33392.5,South,self-employed,0
C035,2023-05-01,249.03,42.0,96.39,39.97,4.92,11.29,359.62,700.0,359.62,0.5137,0,0,571,47,33392.5,South,self-employed,0
C035,2023-06-01,198.43,40.6,75.76,58.97,1.73,1.85,296.13,700.0,296.13,0.423,1,12,569,47,33392.5,South,self-employed,0
C035,2023-07-01,235.19,42.9,129.67,22.3,5.01,5.37,354.64,700.0,354.64,0.5066,0,0,543,47,33392.5,South,self-employed,0
C035,2023-08-01,233.11,42.86,84.2,82.09,5.86,7.1,369.5,700.0,369.5,0.5279,0,0,555,47,33392.5,South,self-employed,0
C035,2023-09-01,231.04,42.06,101.46,31.08,3.95,13.07,338.54,700.0,338.54,0.4836,0,0,581,47,33392.5,South,self-employed,0
C035,2023-10-01,234.19,45.64,95.97,45.29,4.66,7.24,338.09,700.0,338.09,0.483,1,8,563,47,33392.5,South,self-employed,1
C036,2023-02-01,29.82,13.67,33.09,59.09,0.0,32.75,141.08,900.0,141.08,0.1568,0,0,623,31,45291.15,North,self-employed,0
C036,2023-03-01,23.62,22.19,40.87,122.38,0.0,15.41,180.1,900.0,180.1,0.2001,0,0,634,31,45291.15,North,self-employed,0
C036,2023-04-01,27.71,17.07,29.71,187.96,0.0,9.65,237.96,900.0,237.96,0.2644,0,0,601,31,45291.15,North,self-employed,0
C036,2023-05-01,27.04,17.23,37.64,111.78,0.0,18.46,177.69,900.0,177.69,0.1974,1,27,608,31,45291.15,North,self-employed,0
C036,2023-06-01,35.36,16.15,28.02,178.34,0.0,12.03,237.6,900.0,237.6,0.264,1,6,611,31,45291.15,North,self-employed,0
C036,2023-07-01,30.04,17.22,30.64,126.0,0.0,14.86,184.33,900.0,184.33,0.2048,0,0,605,31,45291.15,North,self-employed,0
C036,2023-08-01,28.44,18.29,24.61,143.25,0.0,22.09,200.1,900.0,200.1,0.2223,0,0,596,31,45291.15,North,self-employed,0
C036,2023-09-01,27.24,12.34,38.78,119.37,0.0,22.54,195.59,900.0,195.59,0.2173,1,24,612,31,45291.15,North,self-employed,0
C036,2023-10-01,26.91,12.21,39.71,175.27,0.0,20.5,250.18,900.0,250.18,0.278,0,0,593,31,45291.15,North,self-employed,0
C036,2023-11-01,39.56,14.06,28.91,91.66,0.0,22.53,168.59,900.0,168.59,0.1873,0,0,609,31,45291.15,North,self-employed,0
C036,2023-12-01,32.58,16.32,31.63,138.2,0.0,14.83,200.92,900.0,200.92,0.2232,0,0,609,31,45291.15,North,self-employed,0
C036,2024-01-01,28.86,17.51,31.61,125.34,0.0,21.06,179.33,900.0,179.33,0.1993,1,10,607,31,45291.15,North,self-employed,1
C037,2023-05-01,377.93,368.15,179.65,0.0,0.0,0.0,189.43,700.0,189.43,0.2706,0,0,790,65,60507.2,Central,retired,0
C037,2023-06-01,384.71,397.9,126.27,0.0,0.0,0.0,113.09,700.0,113.09,0.1616,0,0,767,65,60507.2,Central,retired,0
C037,2023-07-01,593.52,385.22,185.29,0.0,0.0,0.0,393.59,700.0,393.59,0.5623,0,0,764,65,60507.2,Central,retired,0
C037,2023-08-01,520.49,496.87,139.12,0.0,0.0,0.0,162.74,700.0,162.74,0.2325,1,2,790,65,60507.2,Central,retired,0
C037,2023-09-01,550.84,329.37,179.29,0.0,0.0,0.0,400.76,700.0,400.76,0.5725,0,0,797,65,60507.2,Central,retired,0
C037,2023-10-01,378.63,385.07,165.92,0.0,0.0,0.0,159.48,700.0,159.48,0.2278,0,0,782,65,60507.2,Central,retired,0
C037,2023-11-01,494.75,465.88,177.29,0.0,0.0,0.0,206.16,700.0,206.16,0.2945,0,0,769,65,60507.2,Central,retired,0
C037,2023-12-01,387.28,448.93,176.74,0.0,0.0,0.0,115.1,700.0,115.1,0.1644,0,0,793,65,60507.2,Central,retired,0
C037,2024-01-01,483.73,427.5,173.02,0.0,0.0,0.0,229.25,700.0,229.25,0.3275,0,0,773,65,60507.2,Central,retired,0
C037,2024-02-01,402.37,602.21,181.49,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0,0,783,65,60507.2,Central,retired,0
C037,2024-03-01,417.1,681.74,140.49,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0,0,777,65,60507.2,Central,retired,0
C037,2024-04-01,465.9,444.32,157.76,0.0,0.0,0.0,179.34,700.0,179.34,0.2562,1,15,778,65,60507.2,Central,retired,0
C038,2022-10-01,620.19,594.08,91.53,0.0,0.0,0.0,117.64,1000.0,117.64,0.1176,0,0,766,25,76154.0,East,salaried,0
C038,2022-11-01,503.1,815.26,99.16,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0,0,788,25,76154.0,East,salaried,0
C038,2022-12-01,741.68,547.4,92.61,0.0,0.0,0.0,286.89,1000.0,286.89,0.2869,1,5,786,25,76154.0,East,salaried,0
C038,2023-01-01,692.59,496.25,72.39,0.0,0.0,0.0,268.73,1000.0,268.73,0.2687,0,0,763,25,76154.0,East,salaried,0
C038,2023-02-01,624.9,653.88,99.08,0.0,0.0,0.0,70.1,1000.0,70.1,0.0701,0,0,791,25,76154.0,East,salaried,0
C038,2023-03-01,788.44,635.27,99.76,0.0,0.0,0.0,252.93,1000.0,252.93,0.2529,0,0,771,25,76154.0,East,salaried,0
C038,2023-04-01,548.67,542.2,82.3,0.0,0.0,0.0,88.78,1000.0,88.78,0.0888,0,0,792,25,76154.0,East,salaried,0
C038,2023-05-01,709.9,693.69,98.23,0.0,0.0,0.0,114.44,1000.0,114.44,0.1144,0,0,770,25,76154.0,East,salaried,0
C038,2023-06-01,573.46,483.87,82.28,0.0,0.0,0.0,171.87,1000.0,171.87,0.1719,0,0,788,25,76154.0,East,salaried,0
C038,2023-07-01,797.96,783.16,91.4,0.0,0.0,0.0,106.2,1000.0,106.2,0.1062,0,0,767,25,76154.0,East,salaried,0
C038,2023-08-01,773.21,728.0,87.09,0.0,0.0,0.0,132.29,1000.0,132.29,0.1323,0,0,780,25,76154.0,East,salaried,0
C038,2023-09-01,683.74,682.04,83.22,0.0,0.0,0.0,84.92,1000.0,84.92,0.0849,1,21,778,25,76154.0,East,salaried,0
C039,2022-11-01,185.69,113.07,90.32,65.23,2.45,26.69,257.3,500.0,257.3,0.5146,1,10,589,47,26620.0,Central,self-employed,0
C039,2022-12-01,217.85,101.02,92.81,83.87,3.79,19.75,317.04,500.0,317.04,0.6341,0,0,537,47,26620.0,Central,self-employed,0
C039,2023-01-01,194.02,115.26,85.92,100.18,2.48,22.36,289.7,500.0,289.7,0.5794,1,16,546,47,26620.0,Central,self-employed,0
C039,2023-02-01,229.37,80.24,106.8,23.24,2.43,38.39,319.99,500.0,319.99,0.64,1,6,563,47,26620.0,Central,self-employed,0
C039,2023-03-01,198.96,115.1,107.59,67.98,2.43,15.26,277.12,500.0,277.12,0.5542,1,11,573,47,26620.0,Central,self-employed,0
C039,2023-04-01,192.04,106.52,100.13,114.21,3.0,23.33,326.19,500.0,326.19,0.6524,0,0,571,47,26620.0,Central,self-employed,0
C039,2023-05-01,220.61,113.26,124.84,204.91,4.78,28.15,470.03,500.0,470.03,0.9401,0,0,578,47,26620.0,Central,self-employed,0
C039,2023-06-01,239.21,107.03,83.77,118.78,2.58,24.99,362.31,500.0,362.31,0.7246,1,8,580,47,26620.0,Central,self-employed,0
C039,2023-07-01,229.69,64.32,109.66,195.05,2.49,25.22,497.78,500.0,497.78,0.9956,0,0,580,47,26620.0,Central,self-employed,0
C039,2023-08-01,204.59,81.99,100.64,152.76,2.52,24.0,402.53,500.0,402.53,0.8051,0,0,547,47,26620.0,Central,self-employed,0
C039,2023-09-01,155.44,90.08,91.97,132.18,3.03,14.84,307.37,500.0,307.37,0.6147,1,22,565,47,26620.0,Central,self-employed,0
C039,2023-10-01,205.66,94.76,91.05,148.94,2.7,23.84,365.51,500.0,365.51,0.731,1,2,570,47,26620.0,Central,self-employed,1
C040,2023-03-01,272.59,134.27,67.24,0.0,0.0,0.0,205.56,850.0,205.56,0.2418,0,0,661,43,56800.09,North,salaried,0
C040,2023-04-01,228.68,118.12,63.4,0.0,0.0,0.0,173.96,850.0,173.96,0.2047,0,0,666,43,56800.09,North,salaried,0
C040,2023-05-01,270.56,77.19,60.7,0.0,0.0,0.0,254.07,850.0,254.07,0.2989,0,0,657,43,56800.09,North,salaried,0
C040,2023-06-01,196.31,144.32,55.94,0.0,0.0,0.0,107.92,850.0,107.92,0.127,1,25,665,43,56800.09,North,salaried,0
C040,2023-07-01,260.73,132.95,52.49,0.0,0.0,0.0,180.27,850.0,180.27,0.2121,0,0,676,43,56800.09,North,salaried,0
C040,2023-08-01,193.58,152.81,51.84,0.0,0.0,0.0,92.62,850.0,92.62,0.109,0,0,666,43,56800.09,North,salaried,0
C040,2023-09-01,218.0,111.32,40.62,0.0,0.0,0.0,147.3,850.0,147.3,0.1733,0,0,669,43,56800.09,North,salaried,0
C040,2023-10-01,194.85,164.04,53.7,0.0,0.0,0.0,84.51,850.0,84.51,0.0994,0,0,658,43,56800.09,North,salaried,0
C040,2023-11-01,257.09,139.67,76.67,0.0,0.0,0.0,194.08,850.0,194.08,0.2283,0,0,668,43,56800.09,North,salaried,0
C040,2023-12-01,252.49,167.41,59.64,0.0,0.0,0.0,144.72,850.0,144.72,0.1703,0,0,671,43,56800.09,North,salaried,0
C040,2024-01-01,323.2,151.38,48.56,0.0,0.0,0.0,220.38,850.0,220.38,0.2593,0,0,682,43,56800.09,North,salaried,0
C040,2024-02-01,252.19,140.81,58.94,0.0,0.0,0.0,170.32,850.0,170.32,0.2004,1,8,673,43,56800.09,North,salaried,0
C041,2023-01-01,182.67,125.34,30.15,0.0,0.0,0.0,87.49,700.0,87.49,0.125,0,0,771,32,61281.25,East,salaried,0
C041,2023-02-01,171.09,170.59,43.58,0.0,0.0,0.0,44.09,700.0,44.09,0.063,0,0,769,32,61281.25,East,salaried,0
C041,2023-03-01,199.44,115.16,29.01,0.0,0.0,0.0,113.29,700.0,113.29,0.1618,0,0,792,32,61281.25,East,salaried,0
C041,2023-04-01,141.84,160.76,33.49,0.0,0.0,0.0,14.56,700.0,14.56,0.0208,0,0,759,32,61281.25,East,salaried,0
C041,2023-05-01,205.25,214.33,34.96,0.0,0.0,0.0,25.88,700.0,25.88,0.037,0,0,756,32,61281.25,East,salaried,0
C041,2023-06-01,173.95,124.33,38.45,0.0,0.0,0.0,88.08,700.0,88.08,0.1258,0,0,788,32,61281.25,East,salaried,0
C041,2023-07-01,209.16,201.27,29.24,0.0,0.0,0.0,37.13,700.0,37.13,0.053,0,0,783,32,61281.25,East,salaried,0
C041,2023-08-01,186.49,127.59,32.64,0.0,0.0,0.0,91.54,700.0,91.54,0.1308,0,0,792,32,61281.25,East,salaried,0
C041,2023-09-01,215.66,160.63,37.92,0.0,0.0,0.0,92.95,700.0,92.95,0.1328,0,0,782,32,61281.25,East,salaried,0
C041,2023-10-01,151.99,162.33,33.05,0.0,0.0,0.0,22.71,700.0,22.71,0.0324,0,0,781,32,61281.25,East,salaried,0
C041,2023-11-01,178.35,180.45,28.5,0.0,0.0,0.0,26.4,700.0,26.4,0.0377,0,0,775,32,61281.25,East,salaried,0
C041,2023-12-01,179.97,168.43,32.12,0.0,0.0,0.0,43.66,700.0,43.66,0.0624,1,29,775,32,61281.25,East,salaried,0
C042,2022-10-01,383.8,243.59,51.34,35.39,0.7,3.78,231.42,850.0,231.42,0.2723,0,0,699,49,51177.12,South,salaried,0
C042,2022-11-01,327.11,340.95,42.7,33.27,1.11,8.13,71.37,850.0,71.37,0.084,0,0,700,49,51177.12,South,salaried,0
C042,2022-12-01,327.12,304.67,69.05,30.16,0.92,5.93,128.51,850.0,128.51,0.1512,0,0,693,49,51177.12,South,salaried,0
C042,2023-01-01,337.2,343.25,56.25,25.79,1.46,4.09,81.55,850.0,81.55,0.0959,1,17,686,49,51177.12,South,salaried,0
C042,2023-02-01,337.8,246.69,40.96,47.74,1.1,6.38,187.29,850.0,187.29,0.2203,1,24,685,49,51177.12,South,salaried,0
C042,2023-03-01,344.14,250.99,60.29,17.33,1.56,8.85,181.18,850.0,181.18,0.2132,0,0,680,49,51177.12,South,salaried,0
C042,2023-04-01,282.36,300.61,68.13,44.94,1.27,5.44,101.52,850.0,101.52,0.1194,0,0,672,49,51177.12,South,salaried,0
C042,2023-05-01,314.37,190.32,61.06,42.6,1.35,9.59,238.65,850.0,238.65,0.2808,0,0,694,49,51177.12,South,salaried,0
C042,2023-06-01,308.4,270.38,80.69,20.57,0.93,4.51,144.72,850.0,144.72,0.1703,0,0,711,49,51177.12,South,salaried,0
C042,2023-07-01,227.99,389.35,63.85,29.58,1.04,4.46,0.0,850.0,0.0,0.0,1,18,711,49,51177.12,South,salaried,0
C042,2023-08-01,379.13,263.46,44.3,55.15,1.39,2.36,218.87,850.0,218.87,0.2575,0,0,704,49,51177.12,South,salaried,0
C042,2023-09-01,310.71,260.66,59.08,34.83,1.16,5.58,147.91,850.0,147.91,0.174,1,11,695,49,51177.12,South,salaried,0
C043,2023-05-01,556.65,411.9,120.98,0.0,0.49,0.0,266.21,1000.0,266.21,0.2662,0,0,752,54,65664.0,South,salaried,0
C043,2023-06-01,427.61,441.15,94.71,0.0,0.6,0.0,81.76,1000.0,81.76,0.0818,0,0,750,54,65664.0,South,salaried,0
C043,2023-07-01,539.57,470.21,107.14,0.0,0.42,0.0,176.93,1000.0,176.93,0.1769,0,0,746,54,65664.0,South,salaried,0
C043,2023-08-01,473.44,454.03,131.62,0.0,0.53,0.0,151.55,1000.0,151.55,0.1516,0,0,754,54,65664.0,South,salaried,0
C043,2023-09-01,445.06,320.92,113.02,0.0,0.78,0.0,237.94,1000.0,237.94,0.2379,0,0,734,54,65664.0,South,salaried,0
C043,2023-10-01,598.63,429.27,79.57,0.0,0.74,0.0,249.67,1000.0,249.67,0.2497,0,0,741,54,65664.0,South,salaried,0
C043,2023-11-01,634.56,523.97,125.04,0.0,0.6,0.0,236.22,1000.0,236.22,0.2362,0,0,727,54,65664.0,South,salaried,0
C043,2023-12-01,480.45,503.39,108.47,0.0,0.49,0.0,86.02,1000.0,86.02,0.086,0,0,719,54,65664.0,South,salaried,0
C043,2024-01-01,531.87,304.28,108.58,0.0,0.57,0.0,336.74,1000.0,336.74,0.3367,0,0,744,54,65664.0,South,salaried,0
C043,2024-02-01,442.14,649.78,70.68,0.0,0.41,0.0,0.0,1000.0,0.0,0.0,0,0,738,54,65664.0,South,salaried,0
C043,2024-03-01,512.73,478.63,96.04,0.0,0.49,0.0,130.62,1000.0,130.62,0.1306,0,0,723,54,65664.0,South,salaried,0
C043,2024-04-01,492.93,466.73,108.39,0.0,0.55,0.0,135.14,1000.0,135.14,0.1351,0,0,738,54,65664.0,South,salaried,0
C044,2022-09-01,85.51,142.62,60.38,0.0,0.0,0.0,3.27,500.0,3.27,0.0065,0,0,762,47,51837.0,Central,salaried,0
C044,2022-10-01,98.38,96.59,69.02,0.0,0.0,0.0,70.81,500.0,70.81,0.1416,0,0,777,47,51837.0,Central,salaried,0
C044,2022-11-01,117.34,94.75,47.07,0.0,0.0,0.0,69.66,500.0,69.66,0.1393,0,0,785,47,51837.0,Central,salaried,0
C044,2022-12-01,122.03,122.87,54.64,0.0,0.0,0.0,53.8,500.0,53.8,0.1076,0,0,768,47,51837.0,Central,salaried,0
C044,2023-01-01,121.41,122.29,47.38,0.0,0.0,0.0,46.5,500.0,46.5,0.093,0,0,786,47,51837.0,Central,salaried,0
C044,2023-02-01,132.01,110.04,65.51,0.0,0.0,0.0,87.48,500.0,87.48,0.175,0,0,781,47,51837.0,Central,salaried,0
C044,2023-03-01,121.85,128.05,58.56,0.0,0.0,0.0,52.36,500.0,52.36,0.1047,0,0,772,47,51837.0,Central,salaried,0
C044,2023-04-01,106.87,97.19,51.14,0.0,0.0,0.0,60.83,500.0,60.83,0.1217,0,0,757,47,51837.0,Central,salaried,0
C044,2023-05-01,107.42,104.06,62.45,0.0,0.0,0.0,65.81,500.0,65.81,0.1316,0,0,793,47,51837.0,Central,salaried,0
C044,2023-06-01,111.59,108.3,53.22,0.0,0.0,0.0,56.51,500.0,56.51,0.113,0,0,775,47,51837.0,Central,salaried,0
C044,2023-07-01,126.05,72.17,43.23,0.0,0.0,0.0,97.11,500.0,97.11,0.1942,0,0,785,47,51837.0,Central,salaried,0
C044,2023-08-01,120.57,112.3,56.07,0.0,0.0,0.0,64.34,500.0,64.34,0.1287,0,0,778,47,51837.0,Central,salaried,0
C045,2022-11-01,65.02,56.76,129.82,0.0,0.0,0.0,138.08,700.0,138.08,0.1973,0,0,648,43,47718.9,East,salaried,0
C045,2022-12-01,62.47,58.35,141.3,0.0,0.0,0.0,145.42,700.0,145.42,0.2077,0,0,653,43,47718.9,East,salaried,0
C045,2023-01-01,47.78,38.84,140.23,0.0,0.0,0.0,149.17,700.0,149.17,0.2131,1,5,650,43,47718.9,East,salaried,0
C045,2023-02-01,45.49,62.74,119.71,0.0,0.0,0.0,102.46,700.0,102.46,0.1464,0,0,651,43,47718.9,East,salaried,0
C045,2023-03-01,56.51,47.42,106.4,0.0,0.0,0.0,115.49,700.0,115.49,0.165,0,0,657,43,47718.9,East,salaried,0
C045,2023-04-01,60.79,49.42,69.29,0.0,0.0,0.0,80.65,700.0,80.65,0.1152,0,0,650,43,47718.9,East,salaried,0
C045,2023-05-01,72.12,40.89,125.56,0.0,0.0,0.0,156.79,700.0,156.79,0.224,0,0,650,43,47718.9,East,salaried,0
C045,2023-06-01,65.93,45.88,160.49,0.0,0.0,0.0,180.54,700.0,180.54,0.2579,0,0,656,43,47718.9,East,salaried,0
C045,2023-07-01,70.99,68.43,104.75,0.0,0.0,0.0,107.31,700.0,107.31,0.1533,0,0,657,43,47718.9,East,salaried,0
C045,2023-08-01,61.04,46.28,128.1,0.0,0.0,0.0,142.86,700.0,142.86,0.2041,0,0,676,43,47718.9,East,salaried,0
C045,2023-09-01,63.62,74.14,76.17,0.0,0.0,0.0,65.65,700.0,65.65,0.0938,0,0,645,43,47718.9,East,salaried,0
C045,2023-10-01,58.44,47.9,131.36,0.0,0.0,0.0,141.9,700.0,141.9,0.2027,1,28,654,43,47718.9,East,salaried,0
C046,2023-03-01,241.4,116.7,111.97,88.17,1.14,13.65,339.63,700.0,339.63,0.4852,0,0,648,31,41765.0,South,self-employed,0
C046,2023-04-01,273.24,247.84,134.82,44.78,0.91,8.4,214.31,700.0,214.31,0.3062,0,0,663,31,41765.0,South,self-employed,0
C046,2023-05-01,207.82,148.26,131.56,85.66,1.4,7.83,286.02,700.0,286.02,0.4086,0,0,648,31,41765.0,South,self-employed,0
C046,2023-06-01,269.63,197.61,126.33,40.77,1.4,20.3,260.82,700.0,260.82,0.3726,1,19,658,31,41765.0,South,self-employed,0
C046,2023-07-01,202.62,176.77,98.36,70.99,1.31,7.81,204.32,700.0,204.32,0.2919,1,5,615,31,41765.0,South,self-employed,0
C046,2023-08-01,269.52,135.51,132.95,30.67,2.32,10.57,310.53,700.0,310.53,0.4436,0,0,651,31,41765.0,South,self-employed,0
C046,2023-09-01,216.72,126.17,86.73,77.2,2.58,6.01,263.06,700.0,263.06,0.3758,0,0,631,31,41765.0,South,self-employed,0
C046,2023-10-01,247.72,168.8,148.54,167.48,1.07,2.95,398.97,700.0,398.97,0.57,0,0,640,31,41765.0,South,self-employed,0
C046,2023-11-01,282.82,198.6,124.22,98.51,1.47,8.36,316.77,700.0,316.77,0.4525,0,0,644,31,41765.0,South,self-employed,0
C046,2023-12-01,286.27,133.04,136.45,36.69,1.3,8.57,336.24,700.0,336.24,0.4803,0,0,648,31,41765.0,South,self-employed,0
C046,2024-01-01,314.24,231.31,127.99,92.16,1.79,13.92,318.79,700.0,318.79,0.4554,0,0,645,31,41765.0,South,self-employed,0
C046,2024-02-01,257.14,186.55,119.46,85.06,1.6,13.6,283.51,700.0,283.51,0.405,1,24,644,31,41765.0,South,self-employed,0
C047,2022-10-01,168.35,296.33,132.28,48.88,0.0,8.89,62.07,500.0,62.07,0.1241,0,0,710,25,43696.12,North,salaried,0
C047,2022-11-01,239.9,350.82,126.81,27.06,0.0,5.23,48.17,500.0,48.17,0.0963,0,0,686,25,43696.12,North,salaried,0
C047,2022-12-01,287.01,207.68,110.26,53.15,0.0,8.9,251.64,500.0,251.64,0.5033,0,0,717,25,43696.12,North,salaried,0
C047,2023-01-01,216.82,199.35,117.27,34.5,0.0,3.87,173.09,500.0,173.09,0.3462,0,0,698,25,43696.12,North,salaried,0
C047,2023-02-01,249.58,248.71,91.78,41.5,0.0,4.67,138.83,500.0,138.83,0.2777,0,0,714,25,43696.12,North,salaried,0
C047,2023-03-01,226.15,274.39,121.89,49.51,0.0,5.55,128.72,500.0,128.72,0.2574,0,0,694,25,43696.12,North,salaried,0
C047,2023-04-01,206.42,184.16,109.2,28.66,0.0,8.65,168.78,500.0,168.78,0.3376,0,0,714,25,43696.12,North,salaried,0
C047,2023-05-01,275.23,204.76,103.95,33.5,0.0,4.65,212.57,500.0,212.57,0.4251,0,0,708,25,43696.12,North,salaried,0
C047,2023-06-01,319.22,249.59,112.79,19.02,0.0,6.68,208.13,500.0,208.13,0.4163,0,0,728,25,43696.12,North,salaried,0
C047,2023-07-01,251.93,259.88,120.66,33.3,0.0,8.59,154.6,500.0,154.6,0.3092,0,0,714,25,43696.12,North,salaried,0
C047,2023-08-01,273.65,245.68,143.52,64.44,0.0,9.32,245.26,500.0,245.26,0.4905,0,0,707,25,43696.12,North,salaried,0
C047,2023-09-01,238.97,238.81,127.73,38.15,0.0,6.1,169.09,500.0,169.09,0.3382,0,0,711,25,43696.12,North,salaried,0
C048,2023-01-01,508.09,210.7,74.57,97.11,6.27,6.64,481.97,850.0,481.97,0.567,0,0,590,29,42234.4,West,self-employed,0
C048,2023-02-01,637.73,204.2,83.01,83.98,6.59,12.09,619.2,850.0,619.2,0.7285,0,0,609,29,42234.4,West,self-employed,0
C048,2023-03-01,594.2,195.79,76.67,169.29,7.85,13.54,665.76,850.0,665.76,0.7832,0,0,600,29,42234.4,West,self-employed,0
C048,2023-04-01,570.54,190.61,55.14,55.39,9.1,11.56,511.12,850.0,511.12,0.6013,0,0,602,29,42234.4,West,self-employed,0
C048,2023-05-01,662.22,175.2,73.17,104.45,10.85,16.32,691.8,850.0,691.8,0.8139,0,0,610,29,42234.4,West,self-employed,0
C048,2023-06-01,602.05,238.27,73.18,98.89,7.94,11.25,555.05,850.0,555.05,0.653,0,0,606,29,42234.4,West,self-employed,0
C048,2023-07-01,572.01,109.43,73.5,86.68,8.97,13.63,645.36,850.0,645.36,0.7592,0,0,618,29,42234.4,West,self-employed,0
C048,2023-08-01,683.48,177.58,63.44,0.0,8.55,11.85,589.74,850.0,589.74,0.6938,0,0,612,29,42234.4,West,self-employed,0
