customer_id,reference_number,trans_date,post_date,transaction_type,description,amount_usd,month
C055,NX3VPF9PAVCEDTCXNM,2023-08-23,2023-08-23,Cash Advance,CASH ADVANCE ATM LOS ANGELES CA,160.89,2023-08
C055,9YDQ3NWQAEEX6IV9RY,2023-08-25,2023-08-27,Purchase,WALGREENS  800-925-4733  IL,0.73,2023-08
C055,86GVGT2EEHFU4B9SNT,2023-08-25,2023-08-25,Purchase,SQ *ENRICH AND EMPLOY  CA,7.84,2023-08
C055,VHMEWCJN6OCJPZTC09,2023-08-31,2023-08-31,Purchase,AMC THEATERS  888-440-4262  KS,5.2,2023-08
C055,XN1YPQPMQK8SZ7IWDL,2023-08-31,2023-08-31,Fee,FOREIGN TRANSACTION FEE  LAS VEGAS  NV,3.0,2023-08
C055,LDC08FC0TR58PS0RS9,2023-08-31,2023-08-31,Fee,RETURNED PAYMENT FEE  LAS VEGAS  NV,9.87,2023-08
C056,4S8PNNE6IT1EKKH0UH,2023-09-03,2023-09-04,Purchase,MCDONALD'S  IL,4.22,2023-09
C056,FS1IYM90PKR1IFSI15,2023-09-10,2023-09-10,Payment,INTERNET PAYMENT  LAS VEGAS  NV,-304.11,2023-09
C056,FHRXJPT2ZL15S74NDD,2023-09-11,2023-09-11,Purchase,EXPEDIA  800-397-3342  WA,20.21,2023-09
C056,W60ZZ0I0835TVV8Y5S,2023-09-13,2023-09-13,Purchase,CVS PHARMACY  800-746-7287  RI,4.11,2023-09
C056,9I3HZ3ZSG9VWIEB97P,2023-09-20,2023-09-07,Credit,CREDIT ONE REWARD CREDIT    CREDIT,-1.25,2023-09
C056,JQNN6TJ9XPF0A5ZDKE,2023-09-25,2023-09-27,Purchase,WALMART SUPERCENTER  TX,7.03,2023-09
C056,764CAQKDM0OAPHT6O6,2023-09-27,2023-09-27,Purchase,SUNOCO GAS STATION  PA,5.51,2023-09
C057,DG8NKDAT5L0N2TNXHN,2024-02-09,2024-02-11,Purchase,EXXON MOBIL  TX,16.81,2024-02
C057,SZ9HPCPBDN7ZI6GAXL,2024-02-13,2024-02-14,Purchase,SQ *ENRICH AND EMPLOY  CA,31.31,2024-02
C057,QZ6CP7SAVZEBU2Y0OY,2024-02-17,2024-02-17,Payment,PHONE PAYMENT  LAS VEGAS  NV,-351.34,2024-02
C057,VB853GQD7WKR1TFEPZ,2024-02-21,2024-02-23,Purchase,WALMART SUPERCENTER  TX,68.36,2024-02
C058,3DKS4F6APFXI5N53EG,2023-12-06,2023-12-06,Payment,INTERNET PAYMENT  LAS VEGAS  NV,-111.03,2023-12
C058,BF57J2XI3TAMVNCZTZ,2023-12-08,2023-12-09,Purchase,HOWLY.COM  877-7793675  DE,10.25,2023-12
C058,JU31FI0N6DGG5GR0XA,2023-12-08,2023-12-09,Purchase,DOORDASH  855-431-0459  CA,58.29,2023-12
C058,7V2A2T34DF163LRITJ,2023-12-09,2023-12-09,Purchase,SQ *ENRICH AND EMPLOY  CA,21.11,2023-12
C058,9WAM0KJAX57U0Y8JWV,2023-12-10,2023-12-11,Purchase,LYFT  844-250-2773  CA,1.45,2023-12
C058,DD8MWE776VGTVYFYK3,2023-12-12,2023-12-29,Credit,CREDIT ONE REWARD CREDIT    CREDIT,-2.5,2023-12
C058,N2OJGFHZ52QZSKHZTG,2023-12-15,2023-12-17,Purchase,WALMART SUPERCENTER  TX,5.6,2023-12
C058,YGFPQXO0E1ADNDA37E,2023-12-27,2023-12-28,Purchase,MCDONALD'S  IL,32.05,2023-12
C059,0EZF0ZPBDURVFFFIA3,2023-10-02,2023-10-02,Cash Advance,CASH ADVANCE ATM LOS ANGELES CA,128.88,2023-10
C059,1QFS8Q0PXAECXVGFOP,2023-10-10,2023-10-10,Payment,MOBILE PAYMENT  LAS VEGAS  NV,-81.94,2023-10
C059,8QZJULI7JDN80OCO39,2023-10-20,2023-10-27,Credit,CREDIT ONE REWARD CREDIT    CREDIT,-2.5,2023-10
C059,73ZCA7FXLOZ2RCU8KD,2023-10-22,2023-10-23,Purchase,EXXON MOBIL  TX,56.1,2023-10
C059,IA9AU87CM453KF486I,2023-10-23,2023-10-23,Purchase,AMC THEATERS  888-440-4262  KS,18.15,2023-10
C059,MRR9VWE77NTTRTIDZS,2023-10-25,2023-10-26,Purchase,MCDONALD'S  IL,20.3,2023-10
C059,3QLX3F2XHDCV4BKTCV,2023-10-31,2023-10-31,Fee,EXPRESS PAYMENT FEE  LAS VEGAS  NV,4.95,2023-10
C059,6GH7IDUB9RBDL918SL,2023-10-31,2023-10-31,Fee,RETURNED PAYMENT FEE  LAS VEGAS  NV,5.36,2023-10
C060,F5T82DDL7FKNDG1JRJ,2023-09-04,2023-09-04,Purchase,DOORDASH  855-431-0459  CA,27.11,2023-09
C060,YL6SS1A2R5BFYCW8IH,2023-09-05,2023-09-07,Purchase,WALGREENS  800-925-4733  IL,6.23,2023-09
C060,F8S0X7M2MM4P61NHVC,2023-09-05,2023-09-07,Purchase,URGENT CARE CENTER  CA,17.23,2023-09
C060,LL9RZRKBFQXLBVN7NP,2023-09-07,2023-09-08,Purchase,UBER  800-593-7069  CA,66.98,2023-09
C060,B58YJWDCOKZ5SYJ3D6,2023-09-12,2023-09-12,Payment,MOBILE PAYMENT  LAS VEGAS  NV,-285.85,2023-09
C060,ZUFDNU4I5YMQT3DGD8,2023-09-24,2023-09-24,Purchase,CVS PHARMACY  800-746-7287  RI,7.1,2023-09
C060,78RNKOWYPSWLDOQ59B,2023-09-30,2023-09-30,Purchase,EXPEDIA  800-397-3342  WA,23.34,2023-09
C061,72SJXL66YA6BA24S0L,2023-09-01,2023-09-01,Cash Advance,CASH ADVANCE ATM HOUSTON TX,131.16,2023-09
C061,QNTFPKXYWZ76DD4DA7,2023-09-04,2023-09-04,Purchase,GOOGLE PLAY  CA,6.22,2023-09
C061,MPRYFZMYOA2VCYWL97,2023-09-06,2023-09-06,Purchase,GOOGLE PLAY  CA,15.3,2023-09
C061,24WJT8HDPWVBZ7CN0E,2023-09-15,2023-09-21,Credit,CREDIT ONE REWARD CREDIT    CREDIT,-1.25,2023-09
C061,I9GX32UEW9G6SPD2SW,2023-09-19,2023-09-19,Payment,AUTOPAY PAYMENT  LAS VEGAS  NV,-264.24,2023-09
C061,A67RL2YJ0974WXUB0G,2023-09-24,2023-09-25,Purchase,URGENT CARE CENTER  CA,9.24,2023-09
C061,7DPUBKPIQNHQE86O3Z,2023-09-24,2023-09-26,Purchase,BEST BUY  888-237-8289  MN,3.25,2023-09
C061,VHHGY8NNKL3ER9OM3P,2023-09-25,2023-09-25,Purchase,URGENT CARE CENTER  CA,10.81,2023-09
C061,1GXHG403NJBCFA95D7,2023-09-30,2023-09-30,Fee,FOREIGN TRANSACTION FEE  LAS VEGAS  NV,3.0,2023-09
C061,DK6DRN4ORAC8CYNL63,2023-09-30,2023-09-30,Fee,EXPRESS PAYMENT FEE  LAS VEGAS  NV,4.95,2023-09
C061,K6XW4EMM9VASJEVTS1,2023-09-30,2023-09-30,Fee,LATE PAYMENT FEE  LAS VEGAS  NV,2.54,2023-09
C062,9PEGLNUKX496K4O67B,2023-10-02,2023-10-02,Cash Advance,CASH ADVANCE ATM HOUSTON TX,52.8,2023-10
C062,BEDYEJHDZXQ3P87JH4,2023-10-04,2023-10-04,Purchase,GOOGLE PLAY  CA,27.1,2023-10
C062,Q3OKLMC1RBK9RX647D,2023-10-08,2023-10-08,Payment,INTERNET PAYMENT  LAS VEGAS  NV,-90.99,2023-10
C062,OV58TOE3PGIHNFLAYZ,2023-10-09,2023-10-11,Purchase,HOWLY.COM  877-7793675  DE,0.89,2023-10
C062,I3E950ID033TAYB5BB,2023-10-10,2023-10-03,Credit,CREDIT ONE REWARD CREDIT    CREDIT,-1.25,2023-10
C062,6UNVSDKV54C6P1LLH2,2023-10-19,2023-10-20,Purchase,DOORDASH  855-431-0459  CA,7.6,2023-10
C062,D2VFHZPQVJLDNHM63Q,2023-10-31,2023-11-01,Purchase,WALGREENS  800-925-4733  IL,87.34,2023-10
C062,LW3JGEQE5158OQESUX,2023-10-31,2023-10-31,Fee,CREDIT PROTECT  1-877-825-3242,1.01,2023-10
C062,L0IJKCU5X0HC8CAH3G,2023-10-31,2023-10-31,Fee,CREDIT PROTECT  1-877-825-3242,1.01,2023-10
C062,M31SL7ZX4DE7NQWHOC,2023-10-31,2023-10-31,Fee,EXPRESS PAYMENT FEE  LAS VEGAS  NV,2.2,2023-10
C063,X0PKOVTRPYX8HBBJCD,2023-08-04,2023-08-04,Purchase,BP GAS STATION  IL,1.7,2023-08
C063,Y0A94XFRI09M0G8W85,2023-08-04,2023-08-05,Purchase,VERIZON WIRELESS  800-922-0204  NJ,4.21,2023-08
C063,6FARMGJCY4V8URID3U,2023-08-06,2023-08-07,Purchase,WALMART SUPERCENTER  TX,49.78,2023-08
C063,YQF8WXKK2ABKVBLPXA,2023-08-09,2023-08-05,Credit,CREDIT ONE REWARD CREDIT    CREDIT,-0.84,2023-08
C063,JY5OP9LBSMWPQ82K8R,2023-08-11,2023-08-11,Payment,MOBILE PAYMENT  LAS VEGAS  NV,-512.86,2023-08
C063,D05JH2MKV0DSZRK6IL,2023-08-13,2023-08-14,Purchase,DOMINO'S PIZZA  MI,79.16,2023-08
C063,GFDK0Q09JRNAMZ6146,2023-08-17,2023-08-19,Purchase,CHEVRON  CA,26.31,2023-08
C063,XF50I6GBXQJ7DPFSSB,2023-08-31,2023-09-02,Purchase,SUBWAY  CT,1.93,2023-08
C064,XFWZ73WHCF5SIDASO7,2023-11-08,2023-11-10,Purchase,MARRIOTT HOTELS  800-627-7468  MD,11.95,2023-11
C064,8RYOZDPPBQUAKX6WB6,2023-11-09,2023-11-09,Payment,PHONE PAYMENT  LAS VEGAS  NV,-123.95,2023-11
C064,Q8Q6A1DF62UNW65B4E,2023-11-12,2023-11-13,Purchase,EXXON MOBIL  TX,4.47,2023-11
C064,RGI4JWPXEFAF0ISZHR,2023-11-13,2023-11-13,Cash Advance,CASH ADVANCE ATM CHICAGO IL,172.58,2023-11
C064,QBB3XMDKRLC0Y0BHF0,2023-11-15,2023-11-17,Purchase,CVS PHARMACY  800-746-7287  RI,13.37,2023-11
C064,FDJ9HVCHRM3WP8DJKL,2023-11-22,2023-11-24,Purchase,SUNOCO GAS STATION  PA,15.9,2023-11
C064,2F1JOHKK7QG24DSYSY,2023-11-22,2023-11-23,Purchase,VERIZON WIRELESS  800-922-0204  NJ,15.07,2023-11
C064,Q0J9M4SMZOCXMZMZ2K,2023-11-30,2023-11-30,Fee,LATE PAYMENT FEE  LAS VEGAS  NV,13.81,2023-11
C065,ZDQ7JBMJM1FT07X5IC,2024-04-02,2024-04-04,Purchase,LYFT  844-250-2773  CA,6.91,2024-04
C065,R8VGZSXJZVUV3CB0IX,2024-04-03,2024-04-05,Purchase,EXXON MOBIL  TX,3.41,2024-04
C065,QEWUHRYI0PT2DA8DBF,2024-04-04,2024-04-06,Purchase,CHIPOTLE MEXICAN GRILL  CO,1.67,2024-04
C065,KEIVLI77JZC58CU47S,2024-04-05,2024-04-07,Purchase,NETFLIX  866-579-7172  CA,2.49,2024-04
C065,IVI052U9AZ3CEGBMXI,2024-04-10,2024-04-05,Credit,CREDIT ONE REWARD CREDIT    CREDIT,-1.25,2024-04
C065,T4Y0TB1ZPPEP69NGPC,2024-04-12,2024-04-12,Payment,INTERNET PAYMENT  LAS VEGAS  NV,-159.57,2024-04
C065,1930I6G61PCWE4C1V4,2024-04-16,2024-04-17,Purchase,EXPEDIA  800-397-3342  WA,3.59,2024-04
C065,MCO075RE0DRIMR25I7,2024-04-23,2024-04-23,Purchase,COMCAST XFINITY  800-934-6489  PA,3.83,2024-04
C065,U5MY80TGH3SM642PW5,2024-04-25,2024-04-26,Purchase,TARGET  MN,3.5,2024-04
C066,5XIXGSPLTI899A44TB,2024-03-05,2024-03-05,Cash Advance,CASH ADVANCE ATM LOS ANGELES CA,23.35,2024-03
C066,M3PP00CDNZY47QUUSF,2024-03-07,2024-03-07,Purchase,SUNOCO GAS STATION  PA,7.3,2024-03
C066,C4NANPINXTXB1761M3,2024-03-10,2024-03-10,Purchase,VERIZON WIRELESS  800-922-0204  NJ,8.52,2024-03
C066,AABMWUOUC6T8PJ2JRI,2024-03-15,2024-03-16,Purchase,CHEVRON  CA,7.1,2024-03
C066,DSECHU3YCPKAVM96N7,2024-03-17,2024-03-17,Payment,AUTOPAY PAYMENT  LAS VEGAS  NV,-326.18,2024-03
C066,XC7HZ364PKNT5I6LTD,2024-03-22,2024-03-22,Purchase,UBER  800-593-7069  CA,1.47,2024-03
C066,RC64SKTE02BIP18A4J,2024-03-23,2024-03-25,Purchase,EXXON MOBIL  TX,0.61,2024-03
C066,EA28DITMOWNX23VEUL,2024-03-24,2024-03-24,Purchase,UBER  800-593-7069  CA,23.34,2024-03
C066,WFB76AV3S2SUMH3B0N,2024-03-31,2024-03-31,Fee,CREDIT PROTECT  1-877-825-3242,1.01,2024-03
C066,CC7ISUTP04SBRSPJ4K,2024-03-31,2024-03-31,Fee,FOREIGN TRANSACTION FEE  LAS VEGAS  NV,0.86,2024-03
C067,UWDKEJP5K7917XFH41,2023-08-01,2023-08-20,Credit,CREDIT ONE REWARD CREDIT    CREDIT,-2.5,2023-08
C067,8DKMU6U4PLLGF309HS,2023-08-14,2023-08-14,Payment,AUTOPAY PAYMENT  LAS VEGAS  NV,-334.96,2023-08
C067,XV2MEOSFR5HGQGP1ZQ,2023-08-22,2023-08-24,Purchase,DOMINO'S PIZZA  MI,22.29,2023-08
C067,IL9YQ8OCUCNRI2I397,2023-08-26,2023-08-27,Purchase,CHEVRON  CA,10.62,2023-08
C067,4AGCSTNPEZIKM3MVDZ,2023-08-28,2023-08-28,Purchase,WALMART SUPERCENTER  TX,13.26,2023-08
C067,86W0P1Z00V3SFAVYQL,2023-08-30,2023-08-31,Purchase,EBAY INC  866-540-3229  CA,17.06,2023-08
C068,20ICFMQ0YCY6BDZSGU,2024-02-04,2024-02-05,Purchase,URGENT CARE CENTER  CA,3.13,2024-02
C068,BYWWIMT8545YRWVTKH,2024-02-11,2024-02-11,Payment,AUTOPAY PAYMENT  LAS VEGAS  NV,-188.7,2024-02
C068,AEN7YJF30KH5840ACU,2024-02-21,2024-02-23,Purchase,SQ *ENRICH AND EMPLOY  CA,20.81,2024-02
C068,A3AH7U0S3KDZ4PPJ59,2024-02-26,2024-02-26,Purchase,COMCAST XFINITY  800-934-6489  PA,18.18,2024-02
C069,AN2LM1CBHT94OZKFNO,2023-08-01,2023-08-03,Purchase,COMCAST XFINITY  800-934-6489  PA,2.93,2023-08
C069,Z1OA3VF02GVLLSAJHJ,2023-08-03,2023-08-05,Purchase,AMAZON.COM  800-201-7575  WA,0.75,2023-08
C069,LMFLUOAY12TLXLZS49,2023-08-03,2023-08-30,Credit,CREDIT ONE REWARD CREDIT    CREDIT,-0.84,2023-08
C069,BA7DORFKI1IJE2XE0J,2023-08-08,2023-08-08,Purchase,CREDIT PROTECT  1-877-825-3242  NV,4.33,2023-08
C069,LOPO6J0M3LOUFHW8WL,2023-08-09,2023-08-11,Purchase,GOOGLE PLAY  CA,8.87,2023-08
C069,XEQLEZZ1R2ROIKS62C,2023-08-11,2023-08-11,Purchase,UBER  800-593-7069  CA,96.0,2023-08
C069,KD8UR6TIARONTDI9OI,2023-08-13,2023-08-13,Cash Advance,CASH ADVANCE ATM HOUSTON TX,113.71,2023-08
C069,UXL39DG5RIFWR0UI1J,2023-08-21,2023-08-21,Payment,PHONE PAYMENT  LAS VEGAS  NV,-70.74,2023-08
C069,PCEASEH5E5RWSF5PAE,2023-08-31,2023-08-31,Fee,EXPRESS PAYMENT FEE  LAS VEGAS  NV,4.95,2023-08
C069,Z5JL6UFKY28NVQHL09,2023-08-31,2023-08-31,Fee,CREDIT PROTECT  1-877-825-3242,1.01,2023-08
C069,FZRLGQ9AZHDQDWVCW5,2023-08-31,2023-08-31,Fee,LATE PAYMENT FEE  LAS VEGAS  NV,3.14,2023-08
C070,LDNJ7VBJRBZJW83579,2023-12-01,2023-12-03,Purchase,SPOTIFY USA  DE,69.44,2023-12
C070,1VJ35YRG29D2FF5L6B,2023-12-11,2023-12-13,Purchase,APPLE ITUNES  800-275-2273  CA,42.81,2023-12
C070,QK1IO1ZM4LCVHFWJFP,2023-12-14,2023-12-16,Purchase,VERIZON WIRELESS  800-922-0204  NJ,2.75,2023-12
C070,G0XTDNWZZG4C4EPZL4,2023-12-21,2023-12-21,Payment,MOBILE PAYMENT  LAS VEGAS  NV,-452.37,2023-12
C070,YUPMANQY0HU97NG0AP,2023-12-23,2023-12-24,Purchase,UBER  800-593-7069  CA,14.32,2023-12
C070,J35VLWOJTXCF0KJD2V,2023-12-30,2023-12-30,Purchase,CVS PHARMACY  800-746-7287  RI,3.7,2023-12
C071,VYOW47LUEQ4D7D7GDL,2024-01-02,2024-01-03,Purchase,DOORDASH  855-431-0459  CA,61.37,2024-01
C071,ZS32D1JQBEXGFVNNVB,2024-01-07,2024-01-08,Purchase,GOOGLE PLAY  CA,43.47,2024-01
C071,8UFX2BD2FMOQXHGLG4,2024-01-14,2024-01-03,Credit,CREDIT ONE REWARD CREDIT    CREDIT,-1.25,2024-01
C071,ROB7I77DPJUVFFKVZS,2024-01-16,2024-01-16,Payment,PHONE PAYMENT  LAS VEGAS  NV,-166.6,2024-01
C071,0LY66G9ZNAXOYCG1FJ,2024-01-21,2024-01-23,Purchase,AMC THEATERS  888-440-4262  KS,0.86,2024-01
C071,M6FRM6GMFT1PWVZ0RI,2024-01-21,2024-01-21,Cash Advance,CASH ADVANCE ATM NEW YORK NY,98.05,2024-01
C071,2HNC0I4X6G1EBZGFLI,2024-01-25,2024-01-25,Purchase,CVS PHARMACY  800-746-7287  RI,12.06,2024-01
C071,GKZJRUMXQW3B4NTHZM,2024-01-29,2024-01-29,Purchase,SUBWAY  CT,4.58,2024-01
C071,IY4NRMQYZ6Y3Z1DE1E,2024-01-31,2024-01-31,Fee,FOREIGN TRANSACTION FEE  LAS VEGAS  NV,3.0,2024-01
C071,LKY5VTMY8A5GINSAVO,2024-01-31,2024-01-31,Fee,RETURNED PAYMENT FEE  LAS VEGAS  NV,4.84,2024-01
C072,GHPMXPKN3B8PFY4QCY,2024-03-05,2024-03-06,Purchase,CVS PHARMACY  800-746-7287  RI,30.4,2024-03
C072,29TNYFM7VH30QBKERN,2024-03-12,2024-03-12,Purchase,SUNOCO GAS STATION  PA,40.73,2024-03
C072,PY1AJKPQKBE0TOGTEF,2024-03-14,2024-03-14,Payment,PHONE PAYMENT  LAS VEGAS  NV,-409.99,2024-03
C072,2ALUNQR8O1KJWV2QNR,2024-03-28,2024-03-29,Purchase,EBAY INC  866-540-3229  CA,64.37,2024-03
C073,8JX54PEGJKS4I2NR1P,2024-04-01,2024-04-01,Purchase,UBER  800-593-7069  CA,1.36,2024-04
C073,YI340SQCNF9W5N9C70,2024-04-12,2024-04-13,Purchase,HILTON HOTELS  800-445-8667  VA,6.68,2024-04
C073,8EOHDK5199TMH6K1WX,2024-04-13,2024-04-15,Purchase,SPOTIFY USA  DE,19.13,2024-04
C073,C0TK1QQFVWUO11K09N,2024-04-18,2024-04-19,Purchase,WALGREENS  800-925-4733  IL,6.75,2024-04
C073,IO1K7F5OA31XYDUPPG,2024-04-18,2024-04-18,Payment,PHONE PAYMENT  LAS VEGAS  NV,-505.14,2024-04
C073,JYV6YJOAOEJV9LHALC,2024-04-25,2024-04-25,Purchase,URGENT CARE CENTER  CA,0.8,2024-04
C073,VWLO7AMMPQ0HZYJB48,2024-04-27,2024-04-28,Purchase,SUNOCO GAS STATION  PA,5.71,2024-04
C074,0YOSQN285TZV9ZP3C3,2024-04-03,2024-04-03,Purchase,EXPEDIA  800-397-3342  WA,86.6,2024-04
C074,W9V08LIUQDN05XT54F,2024-04-05,2024-04-07,Purchase,SPOTIFY USA  DE,30.76,2024-04
C074,77LK6HQIV929SEVL7F,2024-04-06,2024-04-07,Purchase,CHEVRON  CA,26.9,2024-04
C074,O7WP2D41U2ZNXFIRJL,2024-04-17,2024-04-17,Payment,INTERNET PAYMENT  LAS VEGAS  NV,-345.37,2024-04
C075,3WQA1VRGSS8K5IJULP,2023-08-07,2023-08-09,Purchase,EXPEDIA  800-397-3342  WA,1.17,2023-08
C075,1RD5B2CRPRDVVKAP6Z,2023-08-08,2023-08-10,Purchase,STARBUCKS  WA,15.12,2023-08
C075,SI2G74IZG9JJ0076EK,2023-08-15,2023-08-17,Purchase,SQ *ENRICH AND EMPLOY  CA,14.96,2023-08
C075,7HYLGOGFXLSRVP0IJ7,2023-08-15,2023-08-15,Payment,INTERNET PAYMENT  LAS VEGAS  NV,-162.92,2023-08
C075,PK0ZFKNWBHKVJZ09OW,2023-08-16,2023-08-18,Purchase,WALGREENS  800-925-4733  IL,28.74,2023-08
C075,UWA03260NBW8SJ84TC,2023-08-16,2023-08-17,Purchase,CHIPOTLE MEXICAN GRILL  CO,6.03,2023-08
C075,L9QFCPK7PWTG21HSLT,2023-08-16,2023-08-16,Purchase,AMC THEATERS  888-440-4262  KS,25.06,2023-08
C075,VSSN7X5RRNYCIHFV0E,2023-08-21,2023-08-21,Purchase,CHIPOTLE MEXICAN GRILL  CO,21.04,2023-08
C075,RIJKQ2ZUV1FKHNNK8F,2023-08-29,2023-08-31,Purchase,BEST BUY  888-237-8289  MN,4.49,2023-08
C076,PNU02WPJCF07V882O8,2024-01-01,2024-01-02,Purchase,GOOGLE PLAY  CA,27.25,2024-01
C076,9VCCMTPKQ5C9035VUU,2024-01-08,2024-01-09,Purchase,WALGREENS  800-925-4733  IL,6.0,2024-01
C076,U92T24D7V911PJQ50X,2024-01-08,2024-01-08,Payment,INTERNET PAYMENT  LAS VEGAS  NV,-22.31,2024-01
C076,0AEOORBT6SAPBS22RU,2024-01-09,2024-01-11,Purchase,SUBWAY  CT,7.67,2024-01
C076,03LLU1A7BOXFQJ3HXJ,2024-01-10,2024-01-11,Purchase,CHEVRON  CA,10.95,2024-01
C076,TXU3YF15Z08N10HLIN,2024-01-11,2024-01-13,Purchase,MARRIOTT HOTELS  800-627-7468  MD,35.15,2024-01
C076,CXMSY3PAUA3AIPJIYL,2024-01-15,2024-01-21,Credit,CREDIT ONE REWARD CREDIT    CREDIT,-1.25,2024-01
C076,H376ZUGFLDT8BEMC57,2024-01-31,2024-01-31,Fee,FOREIGN TRANSACTION FEE  LAS VEGAS  NV,1.0,2024-01
C077,SUSFH70M9OHDSRS8AN,2024-04-03,2024-04-03,Purchase,SQ *ENRICH AND EMPLOY  CA,0.81,2024-04
C077,Z1C25XNOFG7803G5DF,2024-04-05,2024-04-05,Purchase,UBER EATS  CA,25.31,2024-04
C077,ICDO5DIGXL9YSU51EP,2024-04-05,2024-04-05,Purchase,UBER EATS  CA,8.44,2024-04
C077,02W29AW4IOAR4G58O9,2024-04-07,2024-04-07,Payment,AUTOPAY PAYMENT  LAS VEGAS  NV,-125.15,2024-04
C077,PJ7HME6P4NP00NQOHN,2024-04-10,2024-04-10,Purchase,STARBUCKS  WA,19.92,2024-04
C077,W6JL2L5B56BNVSFA6D,2024-04-10,2024-04-11,Purchase,MARRIOTT HOTELS  800-627-7468  MD,25.41,2024-04
C077,94TEVWLQ6EXNWZR04H,2024-04-16,2024-04-17,Purchase,AMAZON.COM  800-201-7575  WA,7.2,2024-04
C077,M84P4K9DXOQ8JXLFIU,2024-04-28,2024-04-28,Purchase,UBER  800-593-7069  CA,3.25,2024-04
C078,3EZEMQT788G35SFY1H,2024-01-08,2024-01-09,Purchase,7-ELEVEN  CA,6.53,2024-01
C078,88K686QE7AJUL7W8CO,2024-01-09,2024-01-09,Purchase,MARRIOTT HOTELS  800-627-7468  MD,21.01,2024-01
C078,WPGZ5RKSD085I4RZPC,2024-01-09,2024-01-09,Payment,PHONE PAYMENT  LAS VEGAS  NV,-130.05,2024-01
C078,2UTBTTY9GFYW4I7ZT8,2024-01-17,2024-01-19,Purchase,WALGREENS  800-925-4733  IL,7.5,2024-01
C078,EK17M6J3RTXYMSCNX8,2024-01-18,2024-01-19,Purchase,AT&T WIRELESS  800-331-0500  TX,11.2,2024-01
C078,AELDWQXKE0QC96MJ9N,2024-01-25,2024-01-26,Purchase,WALGREENS  800-925-4733  IL,29.52,2024-01
C078,138I2XOG4C8J6E07FP,2024-01-27,2024-01-27,Purchase,DOORDASH  855-431-0459  CA,26.27,2024-01
C079,4I3DZXLRGNJZM3618L,2023-09-04,2023-09-07,Credit,CREDIT ONE REWARD CREDIT    CREDIT,-0.84,2023-09
C079,QBQ9J2H1TLOM344MW0,2023-09-14,2023-09-14,Payment,AUTOPAY PAYMENT  LAS VEGAS  NV,-90.97,2023-09
C079,5YBD4XDD8IUZV3ZBXP,2023-09-20,2023-09-22,Purchase,VERIZON WIRELESS  800-922-0204  NJ,4.65,2023-09
C079,06XLYJMAZRVHPJ93RV,2023-09-27,2023-09-29,Purchase,GOOGLE PLAY  CA,75.72,2023-09
C079,BO20P6HGWLKOBQ6MYM,2023-09-28,2023-09-30,Purchase,LYFT  844-250-2773  CA,33.13,2023-09
C080,QTYLU58FTYLAVZME9W,2023-11-07,2023-11-09,Purchase,DOMINO'S PIZZA  MI,3.01,2023-11
C080,ITE92SRL3VZZXT9QUB,2023-11-11,2023-11-13,Purchase,CVS PHARMACY  800-746-7287  RI,52.86,2023-11
C080,TUO4UW590Z92JN67LM,2023-11-14,2023-11-16,Purchase,UBER  800-593-7069  CA,14.08,2023-11
C080,MZ5RGOI9WM1SAV9CNG,2023-11-15,2023-11-15,Payment,INTERNET PAYMENT  LAS VEGAS  NV,-296.47,2023-11
C080,P8GUUCM5FYCZU80ZRZ,2023-11-16,2023-11-18,Purchase,VERIZON WIRELESS  800-922-0204  NJ,10.45,2023-11
C080,8LI3IF9AIZH5P3FK84,2023-11-20,2023-11-22,Purchase,GOOGLE PLAY  CA,19.28,2023-11
C080,U1TOZHDV5OJZTO7D83,2023-11-23,2023-11-25,Purchase,SUNOCO GAS STATION  PA,1.43,2023-11
C080,0IV1GGXRED8U8NOZEM,2023-11-24,2023-11-24,Purchase,VERIZON WIRELESS  800-922-0204  NJ,3.73,2023-11
C080,8TANA6U48GWGHM56VU,2023-11-29,2023-11-15,Credit,CREDIT ONE REWARD CREDIT    CREDIT,-0.84,2023-11
C081,3N4BFIY5PU5WH50JYO,2024-04-06,2024-04-07,Purchase,WALGREENS  800-925-4733  IL,0.61,2024-04
C081,PN0P1XS910BAF4JGQ6,2024-04-08,2024-04-08,Cash Advance,CASH ADVANCE ATM NEW YORK NY,52.63,2024-04
C081,3RVWOZQXIWE6RGL7JY,2024-04-09,2024-04-09,Purchase,UBER  800-593-7069  CA,14.0,2024-04
C081,K4J1O5HD4HSBREBNDY,2024-04-10,2024-04-12,Purchase,WALGREENS  800-925-4733  IL,9.94,2024-04
C081,3QW752E77DYVGDGFWM,2024-04-17,2024-04-17,Purchase,AMC THEATERS  888-440-4262  KS,11.63,2024-04
C081,SYBHQGHLZRUWBN6EK6,2024-04-17,2024-04-17,Purchase,URGENT CARE CENTER  CA,9.8,2024-04
C081,27YCIF8R2BC9R4X1V4,2024-04-18,2024-04-19,Purchase,EXPEDIA  800-397-3342  WA,7.81,2024-04
C081,N8SIWMZAP4VKFTLECS,2024-04-18,2024-04-18,Payment,INTERNET PAYMENT  LAS VEGAS  NV,-92.61,2024-04
C081,6UZS1XKE1KWONRRLRN,2024-04-21,2024-04-22,Purchase,EBAY INC  866-540-3229  CA,0.87,2024-04
C081,ZSB8LV6TX0TBKG8B35,2024-04-25,2024-04-27,Purchase,HILTON HOTELS  800-445-8667  VA,0.71,2024-04
